polymorphic_ctype,id,name,slug,fr_place_id,place_code,location_point,is_active,to_filter,created,updated,city
251,,URBANIZACION 5 DE NOVIEMBRE,colombia-bolivar-cartagena-5801110-urbanizacion-5-de-noviembre,5801110,,SRID=4326;POINT(-75.49201 10.397676),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,LOS CALAMARES,colombia-bolivar-cartagena-5801111-los-calamares,5801111,,SRID=4326;POINT(-75.498625 10.393739),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,EL GALLO,colombia-bolivar-cartagena-5801112-el-gallo,5801112,,SRID=4326;POINT(-75.476108 10.397154),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,CONJUNTO RESIDENCIAL LAS GAVIOTAS,colombia-bolivar-cartagena-5801113-conjunto-residencial-las-gaviotas,5801113,,SRID=4326;POINT(-75.490831 10.397351),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,LA CASTELLANA,colombia-bolivar-cartagena-5801114-la-castellana,5801114,,SRID=4326;POINT(-75.486361 10.396107),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,URBANIZACION LA CONTADORA,colombia-bolivar-cartagena-5801115-urbanizacion-la-contadora,5801115,,SRID=4326;POINT(-75.485906 10.397236),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,CHIPRE,colombia-bolivar-cartagena-5801116-chipre,5801116,,SRID=4326;POINT(-75.488807 10.395624),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,NUEVA GRANADA,colombia-bolivar-cartagena-5801117-nueva-granada,5801117,,SRID=4326;POINT(-75.507047 10.395711),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,SAN ANTONIO,colombia-bolivar-cartagena-5801118-san-antonio,5801118,,SRID=4326;POINT(-75.49044 10.396346),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,ANITA,colombia-bolivar-cartagena-5801119-anita,5801119,,SRID=4326;POINT(-75.475376 10.395736),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,URBANIZACION BOSQUECITO,colombia-bolivar-cartagena-5801120-urbanizacion-bosquecito,5801120,,SRID=4326;POINT(-75.50936 10.392918),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,LA CAMPIÑA,colombia-bolivar-cartagena-5801121-la-campina,5801121,,SRID=4326;POINT(-75.501766 10.39389),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,CAMAGUEY III ETAPA,colombia-bolivar-cartagena-5801122-camaguey-iii-etapa,5801122,,SRID=4326;POINT(-75.494406 10.394777),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,LOS ANGELES,colombia-bolivar-cartagena-5801123-los-angeles,5801123,,SRID=4326;POINT(-75.490211 10.394507),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,LOS CERROS,colombia-bolivar-cartagena-5801124-los-cerros,5801124,,SRID=4326;POINT(-75.512394 10.393972),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,LOS CERROS SECTOR CERRO MAR,colombia-bolivar-cartagena-5801125-los-cerros-sector-cerro-mar,5801125,,SRID=4326;POINT(-75.510343 10.394983),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,SANTA LUCIA,colombia-bolivar-cartagena-5801126-santa-lucia,5801126,,SRID=4326;POINT(-75.480489 10.393522),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,BUENOS AIRES,colombia-bolivar-cartagena-5801127-buenos-aires,5801127,,SRID=4326;POINT(-75.492305 10.392949),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,MANZANARES,colombia-bolivar-cartagena-5801128-manzanares,5801128,,SRID=4326;POINT(-75.509792 10.393873),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,LA CONCEPCION,colombia-bolivar-cartagena-5801129-la-concepcion,5801129,,SRID=4326;POINT(-75.475276 10.390459),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,TACARIGUA,colombia-bolivar-cartagena-5801130-tacarigua,5801130,,SRID=4326;POINT(-75.490463 10.392481),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,VILLA SANDRA,colombia-bolivar-cartagena-5801131-villa-sandra,5801131,,SRID=4326;POINT(-75.487881 10.393468),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,ALTOS DE SAN ISIDRO,colombia-bolivar-cartagena-5801132-altos-de-san-isidro,5801132,,SRID=4326;POINT(-75.511437 10.392577),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,NUEVO BOSQUE,colombia-bolivar-cartagena-5801133-nuevo-bosque,5801133,,SRID=4326;POINT(-75.507399 10.39093),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,RUBI,colombia-bolivar-cartagena-5801134-rubi,5801134,,SRID=4326;POINT(-75.484612 10.393336),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
