polymorphic_ctype,id,name,slug,fr_place_id,place_code,location_point,is_active,to_filter,created,updated,city
251,,BELLAVISTA,colombia-magdalena-santa-marta-7201057-bellavista,7201057,,SRID=4326;POINT(-74.215453 11.237745),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,QUINTA DE SAN PEDRO,colombia-magdalena-santa-marta-7201058-quinta-de-san-pedro,7201058,,SRID=4326;POINT(-74.180898 11.240728),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,JARDIN,colombia-magdalena-santa-marta-7201059-jardin,7201059,,SRID=4326;POINT(-74.189392 11.238417),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,LOS TRONCOS,colombia-magdalena-santa-marta-7201060-los-troncos,7201060,,SRID=4326;POINT(-74.213427 11.240047),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,LOS ALCAZARES,colombia-magdalena-santa-marta-7201061-los-alcazares,7201061,,SRID=4326;POINT(-74.201002 11.236685),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,VILLA TARY,colombia-magdalena-santa-marta-7201062-villa-tary,7201062,,SRID=4326;POINT(-74.18764 11.240717),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,NUEVA GRANADA,colombia-magdalena-santa-marta-7201063-nueva-granada,7201063,,SRID=4326;POINT(-74.186239 11.239078),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,LAS FLORES,colombia-magdalena-santa-marta-7201064-las-flores,7201064,,SRID=4326;POINT(-74.200885 11.24031),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,EL PRADO,colombia-magdalena-santa-marta-7201065-el-prado,7201065,,SRID=4326;POINT(-74.211265 11.236776),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,MUNICIPAL,colombia-magdalena-santa-marta-7201066-municipal,7201066,,SRID=4326;POINT(-74.197933 11.239693),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,LA ESPERANZA,colombia-magdalena-santa-marta-7201067-la-esperanza,7201067,,SRID=4326;POINT(-74.209231 11.23827),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,LOS ALPES,colombia-magdalena-santa-marta-7201068-los-alpes,7201068,,SRID=4326;POINT(-74.150325 11.237781),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,13 DE JUNIO,colombia-magdalena-santa-marta-7201069-13-de-junio,7201069,,SRID=4326;POINT(-74.198344 11.238415),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,VILLA SARA I,colombia-magdalena-santa-marta-7201070-villa-sara-i,7201070,,SRID=4326;POINT(-74.177599 11.238973),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,VILLA SARA,colombia-magdalena-santa-marta-7201071-villa-sara,7201071,,SRID=4326;POINT(-74.17843 11.238515),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,BOLIVAR,colombia-magdalena-santa-marta-7201072-bolivar,7201072,,SRID=4326;POINT(-74.206063 11.237648),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,ALTO DEL LIBERTADOR,colombia-magdalena-santa-marta-7201073-alto-del-libertador,7201073,,SRID=4326;POINT(-74.180003 11.238982),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,SANTA FE,colombia-magdalena-santa-marta-7201074-santa-fe,7201074,,SRID=4326;POINT(-74.174185 11.237508),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,SAN LUIS BELTRAN,colombia-magdalena-santa-marta-7201075-san-luis-beltran,7201075,,SRID=4326;POINT(-74.177819 11.237328),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,PARAISO SALVADOR,colombia-magdalena-santa-marta-7201076-paraiso-salvador,7201076,,SRID=4326;POINT(-74.172249 11.237127),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,VILLA SARA II,colombia-magdalena-santa-marta-7201077-villa-sara-ii,7201077,,SRID=4326;POINT(-74.179177 11.237733),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,LOS LAURELES BONDA,colombia-magdalena-santa-marta-7201078-los-laureles-bonda,7201078,,SRID=4326;POINT(-74.132658 11.235193),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,LA FLORIDA,colombia-magdalena-santa-marta-7201079-la-florida,7201079,,SRID=4326;POINT(-74.176258 11.236228),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,TIMAYUI I,colombia-magdalena-santa-marta-7201080-timayui-i,7201080,,SRID=4326;POINT(-74.147084 11.233554),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,SANTA VERONICA,colombia-magdalena-santa-marta-7201081-santa-veronica,7201081,,SRID=4326;POINT(-74.204085 11.235377),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,ALAMBIQUE,colombia-magdalena-santa-marta-7201082-alambique,7201082,,SRID=4326;POINT(-74.207854 11.234906),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,LAS VILLAS,colombia-magdalena-santa-marta-7201083-las-villas,7201083,,SRID=4326;POINT(-74.195701 11.236237),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,VILLA JARDIN,colombia-magdalena-santa-marta-7201084-villa-jardin,7201084,,SRID=4326;POINT(-74.188032 11.236238),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,SANTA CECILIA,colombia-magdalena-santa-marta-7201085-santa-cecilia,7201085,,SRID=4326;POINT(-74.216383 11.235808),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,LOS ANGELES,colombia-magdalena-santa-marta-7201086-los-angeles,7201086,,SRID=4326;POINT(-74.209292 11.234858),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,EL PORVENIR,colombia-magdalena-santa-marta-7201087-el-porvenir,7201087,,SRID=4326;POINT(-74.193164 11.234874),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,C JUDICIAL,colombia-magdalena-santa-marta-7201088-c-judicial,7201088,,SRID=4326;POINT(-74.198162 11.235394),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,ALTOS DE SANTA RITA,colombia-magdalena-santa-marta-7201089-altos-de-santa-rita,7201089,,SRID=4326;POINT(-74.189855 11.235485),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,JARDINES DE PAZ,colombia-magdalena-santa-marta-7201090-jardines-de-paz,7201090,,SRID=4326;POINT(-74.16733 11.232667),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,CARDONALES,colombia-magdalena-santa-marta-7201091-cardonales,7201091,,SRID=4326;POINT(-74.169355 11.234855),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,SANTA CATALINA,colombia-magdalena-santa-marta-7201092-santa-catalina,7201092,,SRID=4326;POINT(-74.196198 11.234811),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,NUEVA GALICIA,colombia-magdalena-santa-marta-7201093-nueva-galicia,7201093,,SRID=4326;POINT(-74.175055 11.233244),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,SAN PEDRO ALEJANDRINO,colombia-magdalena-santa-marta-7201094-san-pedro-alejandrino,7201094,,SRID=4326;POINT(-74.178839 11.231576),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,BOSTON,colombia-magdalena-santa-marta-7201095-boston,7201095,,SRID=4326;POINT(-74.203147 11.234453),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,LA TENERIA,colombia-magdalena-santa-marta-7201096-la-teneria,7201096,,SRID=4326;POINT(-74.213051 11.234159),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,SANTA HELENA,colombia-magdalena-santa-marta-7201097-santa-helena,7201097,,SRID=4326;POINT(-74.197991 11.233572),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,VILLA DANNY,colombia-magdalena-santa-marta-7201098-villa-danny,7201098,,SRID=4326;POINT(-74.177238 11.234356),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,BAVARIA,colombia-magdalena-santa-marta-7201099-bavaria,7201099,,SRID=4326;POINT(-74.203137 11.231581),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,TAMINACA 1,colombia-magdalena-santa-marta-7201100-taminaca-1,7201100,,SRID=4326;POINT(-74.206824 11.233081),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,VILLA ROSA,colombia-magdalena-santa-marta-7201101-villa-rosa,7201101,,SRID=4326;POINT(-74.201525 11.233656),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,POSTOBON,colombia-magdalena-santa-marta-7201102-postobon,7201102,,SRID=4326;POINT(-74.1899 11.233725),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,MANZANAREZ,colombia-magdalena-santa-marta-7201103-manzanarez,7201103,,SRID=4326;POINT(-74.211262 11.231963),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,SILVIA ROSA,colombia-magdalena-santa-marta-7201104-silvia-rosa,7201104,,SRID=4326;POINT(-74.198988 11.233529),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,CATALINA 2000,colombia-magdalena-santa-marta-7201105-catalina-2000,7201105,,SRID=4326;POINT(-74.196315 11.233518),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,PARQUE CENTRAL,colombia-magdalena-santa-marta-7201106-parque-central,7201106,,SRID=4326;POINT(-74.203725 11.233559),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
